State,District/City,Information type,Name,Occupation,Email ID 1,Email ID 2,Phone1,Phone2,Extension,Source Link,Source,Details,Added by,Added on,Key,Sub District,Sub-Info type,Organisation
Odisha,Bhubaneshwar,Laboratory,"RMRC, Bhubaneswar",Dr. Jyoti Turuk,drjyotirmayuturuk@gmail.com,vrdlrmrcbbsr@gmail.com,7653915589,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Odisha-Laboratory - Government,,Laboratory,
Odisha,Cuttack,Laboratory,"SCB Medical College, Cuttack",Dr. Dharitri Mohapatra,dr.dharitri@rediffmail.com,,9861336505,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Odisha-Laboratory - Government,,Laboratory,
Odisha,Cuttack,Laboratory,"SCB Medical College, Cuttack",Dr. Nirupauma Chayani,nirupama.chayani@gmail.com,,9437310666,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Odisha-Laboratory - Government,,Laboratory,
Odisha,State,Helpline,,,,,9439994859,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Odisha-Helpline,,State Helpline,Odisha State Helpline
Puducherry,Puducherry,Laboratory,"Indira Gandhi Medical College & Research Institute,",Dr. S. Srinivasan,drsriniv@gmail.com,,9444149424,9787728177,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Puducherry-Laboratory - Government,,Laboratory,
Puducherry,Puducherry,Laboratory,"Jawaharlal Institute of Postgraduate Medical Education & Research, Puducherry",Dr. Rahul Dhodapkar,rahuldhodapkar@gmail.com,,9791933708,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Puducherry-Laboratory - Government,,Laboratory,
Puducherry,Union Territory,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Puducherry-Helpline,,State Helpline,Puducherry State Helpline
Punjab,Amritsar,Doctor,Dr. Prabhdeep Kaur Johal,Civil Surgeon,,,9914545266,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Amritsar,Government,District Control Room,,,,0183-2211864,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Amritsar,Government,Dr. Navdeep Kaur,Nodal Officer,,,8557006159,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Amritsar,Helpline,Emergency District Helpline number,,,,"0183-2535322
 ",0183-2535323,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Amritsar,Hospitals,Guru Nanak Dev Medical College,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Amritsar,Laboratory,"Govt. Medical College, Amritsar",Dr. Shailpreet Sidhu & Dr. Kanwardeep Dhingra,shail78@hotmail.com,kdmicrojmcasr@gmail.com,9814309793,9876148560,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Punjab-Laboratory - Government,,Laboratory,
Punjab,Barnala,Doctor,Dr. Jugal Kishore,Civil Surgeon,,,9915014904,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Barnala,Government,District Control Room,,,,01679-233042,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Barnala,Government,Dr. Munish Kumar,Nodal Officer,,,7087255649,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Barnala,Helpline,Emergency District Helpline number,,,,01679-234777,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Barnala,Hospitals,"Rehabilitation Centre, Khuddi Rd",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Bathinda,Doctor,Dr. Amrik Singh,Civil Surgeon,,,9876860155,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Bathinda,Government,District Control Room,,,,0164-2212501,9417062322,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Bathinda,Government,Dr. Sumit Jindal,Nodal Officer,,,9217021222,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Bathinda,Helpline,Emergency District Helpline number,,,,0164-2212501,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Bathinda,Hospitals,Advance Cancer Care Center for Baba Farid University,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Faridkot,Doctor,Dr. Rajinder Kumar,Civil Surgeon,,,9876243335,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Faridkot,Government,District Control Room,,,,01639-250947,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Faridkot,Government,Dr. Anita,Nodal Officer,,,8894828880,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Faridkot,Helpline,Emergency District Helpline number,,,,01639-250947,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Faridkot,Hospitals,Guru Gobind Singh Medical College and Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Fatehgarh,Hospitals,"District Hospital, Fatehgarh",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Fazilka,Doctor,Dr. C.M. Kataria,Civil Surgeon,,,94630-96440,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Fazilka,Government,District Control Room,,,,01638-264105,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Fazilka,Government,"Dr. Sunita Rani
 Epidemiologist",Nodal Officer,,,9417028659,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Fazilka,Helpline,Emergency District Helpline number,,,,01638-264105,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Fazilka,Hospitals,Jalalabad Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Ferozepur,Doctor,Dr. Hari Naryan,Civil Surgeon,,,9501015438,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Ferozepur,Government,District Control Room,,,,01632-243703,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Ferozepur,Government,Dr. Arsheer kaur,Nodal Officer,,,9023340005,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Ferozepur,Helpline,Emergency District Helpline number,,,,01632-243703,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,FG Sahib,Doctor,Dr. N.K Aggarwal,Civil Surgeon,,,9814033203,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,FG Sahib,Government,District Control Room,,,,0176-3232136,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,FG Sahib,Government,Dr. Deepti Sharma,Nodal Officer,,,8196925111,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,FG Sahib,Helpline,Emergency District Helpline number,,,,01763-232136,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Firozepur,Hospitals,"District Hospital, Firozepur",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Gurdaspur,Doctor,Dr. Kishan Chand,Civil Surgeon,,,9855203702,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Gurdaspur,Government,District Control Room,,,,01874-240990,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Gurdaspur,Government,Dr. Vandana,Nodal Officer,,,9646245383,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Gurdaspur,Helpline,Emergency District Helpline number,,,,01874-240990,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Gurdaspur,Hospitals,"Rehabilitation Centre, Jiwanwal Babbri",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Hoshiarpur,Doctor,Dr. Jasvir Singh,Civil Surgeon,,,8146400383,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Hoshiarpur,Government,District Control Room,,,,01882-252170,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Hoshiarpur,Government,Dr. Shailesh Kumar,Nodal Officer,,,9465945501,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Hoshiarpur,Helpline,Emergency District Helpline number,,,,01882-252170,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Hoshiarpur,Hospitals,"District Hospital, Hoshiarpur",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Jalandhar,Doctor,"Dr. Gurwinder Kaur
 Chawla",Civil Surgeon,,,9855464856,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Jalandhar,Government,District Control Room,,,,0181-2224848,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Jalandhar,Government,Dr. Shobhna Bansal,Nodal Officer,,,8198831888,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Jalandhar,Helpline,Emergency District Helpline number,,,,0181-2224848,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Jalandhar,Hospitals,"District Hospital, Jalandhar",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Kapurthala,Doctor,Dr. Jasmeet Kaur Bawa,Civil Surgeon,,,9872554800,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Kapurthala,Government,District Control Room,,,,182233780,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Kapurthala,Government,Dr. Navpreet Kaur,Nodal Officer,,,9815557814,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Kapurthala,Helpline,Emergency District Helpline number,,,,9914934305,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Kapurthala,Hospitals,"Rehabilitation Centre, Mohabbat Nagar",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Ludhiana,Doctor,Dr Rajesh Kumar Bagga,Civil Surgeon,,,9814694249,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Ludhiana,Government,District Control Room,,,,1612444193,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Ludhiana,Government,Divjot Singh,Nodal Officer,,,7888381283,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Ludhiana,Helpline,Emergency District Helpline number,,,,0161-4622276,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Ludhiana,Hospitals,"District Hospital, Ludhiana",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Mansa,Doctor,Dr. Lal Chand Thakral,Civil Surgeon,,,9814184506,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Mansa,Government,District Control Room,,,,9815392620,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Mansa,Government,"Santosh Kumar
 Bharti",Nodal Officer,,,9888861178,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Mansa,Helpline,Emergency District Helpline number,,,,0165-2227056,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Mansa,Hospitals,"District Hospital, Mansa",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Moga,Doctor,Dr Harinder pal Singh,Civil Surgeon,,,9814867902,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Moga,Government,District Control Room,,,,1636228110,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Moga,Government,Dr Naresh Kumar,Nodal Officer,,,9888770910,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Moga,Helpline,Emergency District Helpline number,,,,0163-6228110,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Moga,Hospitals,Community Health Centre Bagha Purana,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Muktsar,Doctor,Dr Navdeep singh,Civil Surgeon,,,9781920020,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Muktsar,Government,District Control Room,,,,01633-264792,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Muktsar,Government,Dr Vikram Assija,Nodal Officer,,,9872084088,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Muktsar,Helpline,Emergency District Helpline number,,,,01633-262664,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Nawan Shahar,Doctor,"Dr. Rajinder Prasad
 Bhatia",Civil Surgeon,,,9463502410,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Nawan Shahar,Government,District Control Room,,,,01823-227471,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Nawan Shahar,Government,O. Shyambeda Devi,Nodal Officer,,,8837464174,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Nawan Shahar,Helpline,Emergency District Helpline number,,,,01823-227471,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Nawan Shahar,Hospitals,"District Hospital, Nawan Shahar",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Pathankot,Doctor,Dr Vinod Sarin,Civil Surgeon,,,9417807727,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Pathankot,Government,District Control Room,,,,"0186-2220180
 ",0186-2221300,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Pathankot,Government,Dr Sarabjeet Kaur,Nodal Officer,,,7529894618,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Pathankot,Helpline,Emergency District Helpline number,,,,0186-2230180,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Pathankot,Hospitals,New Mother and Child Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Patiala,Doctor,Dr Harish Malhotra,Civil Surgeon,,,9417015826,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Patiala,Government,District Control Room,,,,1755008518,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Patiala,Government,Dr Yuvraj Narang,Nodal Officer,,,9877474532,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Patiala,Helpline,Emergency District Helpline number,,,,0175-5128793,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Patiala,Hospitals,New Mother and Child Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Patiala,Laboratory,"Govt. Medical College, Patiala",Dr. Rupinder Bakshi,rupindergill1@yahoo.co.in,,9815320300,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Punjab-Laboratory - Government,,Laboratory,
Punjab,Ropar,Hospitals,"District Hospital, Ropar",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Rupnagar,Doctor,Dr H.N. Sharma,Civil Surgeon,,,9872025382,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Rupnagar,Government,District Control Room,,,,1881227241,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Rupnagar,Government,Dr Sumeet Sharma,Nodal Officer,,,9417340321,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Rupnagar,Helpline,Emergency District Helpline number,,,,01881-227241,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Sangrur,Doctor,Dr. Raj Kumar,Civil Surgeon,,,9815474810,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Sangrur,Government,District Control Room,,,,1672234186,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Sangrur,Government,Dr Upasna Bindra,Nodal Officer,,,9779238211,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Sangrur,Helpline,Emergency District Helpline number,,,,0167-2298190,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
